,gameId,playId,pressure_ewm,box_ewm_dl_bmi
0,2022090800,56,0.19,0.31305333951571834
1,2022090800,80,0.0,0.31305333951571834
2,2022090800,101,0.5263157894736842,0.31305333951571834
3,2022090800,122,0.33210332103321033,0.3323063124256641
4,2022090800,167,0.5263157894736842,0.3267078905268721
5,2022090800,191,0.3977924837000317,0.33384477018787573
6,2022090800,212,0.31289549448415244,0.3312436701724169
7,2022090800,236,0.2529197162140689,0.32404394337775744
8,2022090800,529,0.20851143618965293,0.31270054495859984
9,2022090800,550,0.17447317136925922,0.3212754891413268
10,2022090800,569,0.3012196019276899,0.3098778697107428
11,2022090800,593,0.2573221590043075,0.318998845958025
12,2022090800,617,0.2214619651855169,0.318170285315611
13,2022090800,646,0.19176794787664106,0.34120840476144465
14,2022090800,692,0.16690280624405907,0.33233463913249356
15,2022090800,721,0.14588518347348045,0.33272715530199637
16,2022090800,867,0.1279785251957891,0.2948115894431884
17,2022090800,896,0.23263430768037183,0.3012378952103073
18,2022090800,1009,0.20526251814452562,0.3113214883596224
19,2022090800,1030,0.18153041049134283,0.301655415633259
20,2022090800,1102,0.16086492938362795,0.31763576428049783
21,2022090800,1126,0.14280201007359755,0.3014045230729534
22,2022090800,1483,0.12696192342419824,0.3015968644564077
23,2022090800,1504,0.11303104603966234,0.30176602288894544
24,2022090800,1563,0.2094162460019401,0.3019151700060565
25,2022090800,1609,0.1868549505406047,0.3020469671681763
26,2022090800,2043,0.1668787786632133,0.3120465925092219
27,2022090800,2072,0.1491605929579605,0.31215348285538935
28,2022090800,2093,0.13342079506500365,0.30235911546941285
29,2022090800,2137,0.11941922351905196,0.29713886723828514
30,2022090800,2163,0.10694865951465517,0.29660741685607833
31,2022090800,2184,0.0958295778890294,0.32643905033010956
32,2022090800,2208,0.08590587139589852,0.2993029424207359
33,2022090800,2464,0.07704134234656787,0.2824758567001622
34,2022090800,2485,0.06911680420898189,0.29994551705642625
35,2022090800,2506,0.06202767177941679,0.3132928447962634
36,2022090800,2527,0.055681945545474044,0.3085154705028587
37,2022090800,2551,0.04999851628222148,0.31803937749222044
38,2022090800,2572,0.0449057314987771,0.3228460413731191
39,2022090800,2599,0.0403401773246657,0.31679365918415153
40,2022090800,2623,0.036245638696030084,0.3154076594366908
41,2022090800,2688,0.032572207931313005,0.3090437798353403
42,2022090800,2712,0.13048727678665384,0.31325372942774193
43,2022090800,2733,0.11729641408441215,0.31323347215912917
44,2022090800,2755,0.10545190776526484,0.3032953387411288
45,2022090800,2934,0.094813868570208,0.30793545035701403
46,2022090800,2958,0.08525741416589436,0.30845129128966486
47,2022090800,2979,0.07667096958718037,0.29404275074663905
48,2022090800,3262,0.06895477692172886,0.28119143545548314
49,2022090800,3283,0.0620195854318241,0.28741483224813325
50,2022090800,3304,0.05578549780237678,0.30441346314968737
51,2022090800,299,0.19,0.30028511181568707
52,2022090800,343,0.0,0.3503326304516349
53,2022090800,364,0.0,0.32399183116955715
54,2022090800,393,0.36900369003690037,0.31776357836710706
55,2022090800,414,0.2617039837161966,0.3133790443949496
56,2022090800,438,0.19779736758565114,0.3226524194788239
57,2022090800,467,0.15558339504736865,0.3202473903342617
58,2022090800,486,0.31744108861917825,0.30896423209664464
59,2022090800,775,0.4372864993427332,0.2767439067734708
60,2022090800,818,0.3659020518562529,0.27485787622673824
61,2022090800,933,0.46325764196463237,0.2826654428568165
62,2022090800,954,0.3957460133494239,0.28718226019666837
63,2022090800,1187,0.4799543270092818,0.2784694699077843
64,2022090800,1208,0.415601190425558,0.28810501130322014
65,2022090800,1230,0.36171323585846454,0.28319502125886586
66,2022090800,1254,0.316163658152253,0.293703310015682
67,2022090800,1286,0.27735619017257035,0.2964474077746757
68,2022090800,1315,0.24406924719221504,0.2988011461243141
69,2022090800,1334,0.33301217945290795,0.2905462794770627
70,2022090800,1358,0.2945098704876011,0.28881072077949865
71,2022090800,1385,0.2609827708235626,0.28087648753124056
72,2022090800,1406,0.23167799476854045,0.2856827875888973
73,2022090800,1427,0.20597948037086908,0.2877889029195432
74,2022090800,1635,0.18337841378817668,0.2896411676879326
75,2022090800,1657,0.27211910141776724,0.29127431092641765
76,2022090800,1712,0.24280256287327215,0.2803937253894842
77,2022090800,1736,0.21684517874084785,0.2769128714020321
78,2022090800,1757,0.1938218609948987,0.2790881812086689
79,2022090800,1800,0.1733692946782959,0.30612019375755756
80,2022090800,1836,0.2601183577235532,0.3018087806789858
81,2022090800,1946,0.23295503733742928,0.28884736530217336
82,2022090800,1967,0.20873550913566968,0.2955308881919122
83,2022090800,1991,0.29067551908611733,0.2962717550001305
84,2022090800,2288,0.3638699045721215,0.30769921484035867
85,2022090800,2336,0.38527030808196583,0.30293506934811015
86,2022090800,2360,0.34585532068973845,0.30828527772620995
87,2022090800,2381,0.3105540353053338,0.2962777966218509
88,2022090800,2400,0.38078011757915214,0.28490042048120956
89,2022090800,2815,0.3420663009413034,0.278247519339854
90,2022090800,2839,0.30734648125666675,0.2809338759669151
91,2022090800,2860,0.2761974641530051,0.28334308864084723
92,2022090800,2884,0.3494547922101021,0.27797840768008875
93,2022090800,2908,0.3141286646503972,0.25978755442828527
94,2022090800,3047,0.38338745170780975,0.26311599276382824
95,2022090800,3092,0.3447111411071582,0.265414866606835
96,2022090800,3121,0.3099671067973444,0.2850582967157607
97,2022090800,3145,0.37946169859255785,0.2870349842352842
98,2022090800,3166,0.3412725431499582,0.2990390033381022
99,2022090800,3190,0.30694873640806547,0.2840575013954593
100,2022090800,3214,0.27609484876608026,0.2827325496663375
101,2022090800,3341,0.2483567033398972,0.3059310002179899
102,2022090800,3362,0.22341692043772177,0.30160600243048974
103,2022090800,3407,0.2009909718146974,0.30548104062597065
104,2022090800,3431,0.2811629675713702,0.2786876114165081
105,2022090800,3455,0.2529608446268112,0.27074804866873536
106,2022090800,3489,0.22759528573860774,0.2510129929399747
107,2022090800,3513,0.20477951549928672,0.24489753486156213
108,2022090800,3537,0.18425603196008639,0.2393968129164939
109,2022090800,3576,0.16579356516074414,0.2505955658470999
110,2022090800,3617,0.14918436173504038,0.2672521894333618
111,2022090800,3636,0.2344037516708567,0.27234052957188953
112,2022090800,3674,0.21092920746561572,0.26390922246288323
113,2022090800,3696,0.18980861831411117,0.2626972291749067
114,2022091100,57,0.19,0.309921514312096
115,2022091100,78,0.0,0.309921514312096
116,2022091100,99,0.0,0.33710761205877116
117,2022091100,121,0.0,0.32175767394793064
118,2022091100,145,0.0,0.3209814503704726
119,2022091100,166,0.0,0.3266704544858045
120,2022091100,190,0.0,0.3304283668591371
121,2022091100,212,0.0,0.33991635647402524
122,2022091100,233,0.0,0.34371925315303004
123,2022091100,395,0.16324411477092318,0.3382019711946829
124,2022091100,419,0.13818059395088664,0.34179054100030776
125,2022091100,458,0.11804321013768362,0.3242590815229671
126,2022091100,679,0.1015928103318173,0.31123702559713423
127,2022091100,870,0.08797106419620772,0.309072787774181
128,2022091100,914,0.07656450228099773,0.31555332030433136
129,2022091100,935,0.0669229398485123,0.3139801141438254
130,2022091100,956,0.05870849211452671,0.3197178069614959
131,2022091100,996,0.051662584005308106,0.31970908443607393
132,2022091100,1017,0.04558395617791917,0.3236053726902249
133,2022091100,1046,0.04031361571317516,0.32799536880326857
134,2022091100,1067,0.03572430055848912,0.3187220961017862
135,2022091100,1088,0.03171295289639928,0.32263508240980365
136,2022091100,1231,0.028195243856250694,0.3334485488235441
137,2022091100,1260,0.025101525090852284,0.33653473029866793
138,2022091100,1281,0.022373790930104963,0.33364272361337
139,2022091100,1335,0.019963368064633637,0.32498370659723025
140,2022091100,1359,0.017829136830422435,0.313734828577602
141,2022091100,1552,0.015936146242545943,0.3210428555265172
142,2022091100,1587,0.014254524333728705,0.32476565392828527
143,2022091100,1608,0.012758612529163516,0.333419258362684
144,2022091100,1651,0.011426271809942136,0.32297815937796287
145,2022091100,1672,0.010238321914095861,0.32560225034897494
146,2022091100,1713,0.00917808452292909,0.3227928086655789
147,2022091100,1887,0.008231008431985655,0.3271613790180663
148,2022091100,1928,0.007384359889224796,0.32486973102656935
149,2022091100,1952,0.006626965131735699,0.31239600595258826
150,2022091100,2303,0.005948995037397355,0.29489735828326796
151,2022091100,2332,0.005341783989879698,0.30033976272929763
152,2022091100,2353,0.004797676719444964,0.3052165709491694
153,2022091100,2374,0.0043098981610866505,0.31679402430797465
154,2022091100,2436,0.0038724423620199286,0.3266141746926281
155,2022091100,2595,0.003479977242932491,0.3239080859944631
156,2022091100,2616,0.0031277626237637235,0.32099194885222126
157,2022091100,2640,0.002811579403826296,0.3233459682590959
158,2022091100,2661,0.0025276681668515706,0.3365949284046972
159,2022091100,2683,0.0022726757859558157,0.33390410155674005
160,2022091100,2841,0.10283534478758048,0.33148685495603625
161,2022091100,2878,0.09247859168416853,0.3241128305444784
162,2022091100,2899,0.08317151451132448,0.3226846116134409
163,2022091100,2960,0.07480646127801231,0.3214009511080986
164,2022091100,2984,0.06728706185589545,0.32543917811459416
165,2022091100,3028,0.06052699981417038,0.3217845380319537
166,2022091100,3050,0.05444892656394084,0.3249764499618661
167,2022091100,3267,0.04898349974080933,0.31923073874584046
168,2022091100,3289,0.14440781678072057,0.3304277351332945
169,2022091100,3310,0.12992295400457474,0.3159827512251551
170,2022091100,3334,0.11689497591731669,0.34293544641843565
171,2022091100,3355,0.10517659210279622,0.3396258950488178
172,2022091100,3379,0.19485789366117104,0.3366488523128495
173,2022091100,3757,0.1753331196060756,0.3273917165276571
174,2022091100,3778,0.1577682433819766,0.3295607406919743
175,2022091100,3816,0.14196586170540657,0.3434148080874024
176,2022091100,3888,0.12774858116922208,0.3452334845077503
177,2022091100,3926,0.11495696577379326,0.3481405492479896
178,2022091100,3964,0.1034476995591114,0.3496182097742124
179,2022091100,4187,0.09309194093569513,0.3388945074373635
180,2022091100,4210,0.08377384801725653,0.32531757542087775
181,2022091100,4266,0.07538925662186717,0.3131008022723773
182,2022091100,4307,0.06784449467882382,0.28864574267880977
183,2022091100,301,0.19,0.3344177180401263
184,2022091100,322,0.0,0.3901540043801474
185,2022091100,348,0.5263157894736842,0.35015180953113784
186,2022091100,501,0.33210332103321033,0.37121503443364817
187,2022091100,522,0.2355335853445769,0.36243982885196013
188,2022091100,546,0.17801763082708602,0.366565048502659
189,2022091100,572,0.14002505554263175,0.3951124339220925
190,2022091100,594,0.11318506637204186,0.3661525017000544
191,2022091100,719,0.09331174768708222,0.3375538969016917
192,2022091100,741,0.07807915403817675,0.34537826125071963
193,2022091100,762,0.06609134972686782,0.34281473471907326
194,2022091100,783,0.056459701474902646,0.39987429481270914
195,2022091100,807,0.04859152624399619,0.3720825489147278
196,2022091100,828,0.04207628729474714,0.3953257798258085
197,2022091100,1170,0.1662832210047899,0.3649955433953799
198,2022091100,1191,0.1453436209417153,0.3992779931335934
199,2022091100,1413,0.12750343668805725,0.3728695214068878
200,2022091100,1466,0.11220109342975833,0.3749439211122552
201,2022091100,1485,0.2166596535755085,0.39140925373241775
202,2022091100,1514,0.19160982826285736,0.3863909524498781
203,2022091100,1769,0.28363722894178106,0.3455685753316844
204,2022091100,1793,0.25178866879056244,0.33105955143132754
205,2022091100,1815,0.2238594097491534,0.3303353761562027
206,2022091100,2048,0.3090213158099204,0.3527642198758018
207,2022091100,2069,0.27544056737001815,0.3397697080419024
208,2022091100,2090,0.24576619328914925,0.3349923436975648
209,2022091100,2114,0.32639934812397964,0.33438663876065694
210,2022091100,2135,0.291744227140589,0.3542622754436319
211,2022091100,2159,0.26095864845276506,0.33765524436994687
212,2022091100,2183,0.2335728786028247,0.34149076992152216
213,2022091100,2204,0.20918161690748274,0.3454790437393243
214,2022091100,2226,0.18743372886914822,0.36429835868875626
215,2022091100,2245,0.27157966124775174,0.3463092404693991
216,2022091100,2491,0.3467445265598666,0.33252837073229885
217,2022091100,2512,0.31107808902088896,0.33722594246672233
218,2022091100,2533,0.2791716113669562,0.3414282956568421
219,2022091100,2555,0.2506110259507673,0.3455750231209012
220,2022091100,2720,0.3271007962514822,0.32772142281659494
221,2022091100,2741,0.29378272840324815,0.335297832042403
222,2022091100,2762,0.26391391395180536,0.37982178258254207
223,2022091100,3119,0.23712658214081317,0.34080832881795836
224,2022091100,3148,0.21309422643387177,0.3286407450336293
225,2022091100,3177,0.1915265848744625,0.32145382283626245
